[ 2013-12-18T09:03:40+08:00 ] /skybroad/ | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001718s ]
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 80 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 80 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 80 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 80 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 80 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 80 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 73 行.
[ 2013-12-18T09:09:15+08:00 ] /skybroad/index.php/Admin/System/getSpaceSize | NOTIC: [8] Undefined variable: sizeResult SystemAction.class.php 第 75 行.
[ 2013-12-18T09:11:40+08:00 ] /skybroad/index.php/Admin/News/index/mid/7 | SQL: SHOW COLUMNS FROM `m_news` [ RunTime:0.001458s ]
[ 2013-12-18T09:11:40+08:00 ] /skybroad/index.php/Admin/News/index/mid/7 | SQL: SHOW COLUMNS FROM `m_categorys` [ RunTime:0.001115s ]
[ 2013-12-18T09:11:40+08:00 ] /skybroad/index.php/Admin/News/index/mid/7 | SQL: SELECT `id` FROM `m_categorys` WHERE ( `model_id` = '7' ) AND ( `fid` = 1 ) ORDER BY id asc LIMIT 1  [ RunTime:0.000300s ]
[ 2013-12-18T09:11:40+08:00 ] /skybroad/index.php/Admin/News/index/mid/7 | SQL: SELECT * FROM `m_categorys` WHERE id=100 LIMIT 1  [ RunTime:0.000222s ]
[ 2013-12-18T09:11:40+08:00 ] /skybroad/index.php/Admin/News/index/mid/7 | NOTIC: [8] Undefined index:  rowpage AdminAction.class.php 第 357 行.
[ 2013-12-18T09:11:40+08:00 ] /skybroad/index.php/Admin/News/index/mid/7 | NOTIC: [8] Undefined index:  searchKey AdminAction.class.php 第 358 行.
[ 2013-12-18T09:11:40+08:00 ] /skybroad/index.php/Admin/News/index/mid/7 | SQL: SELECT COUNT(*) AS tp_count FROM `m_news` WHERE ( category_id like '100%' ) LIMIT 1  [ RunTime:0.000293s ]
[ 2013-12-18T09:11:40+08:00 ] /skybroad/index.php/Admin/News/index/mid/7 | SQL: SELECT * FROM `m_news` WHERE ( category_id like '100%' ) ORDER BY `id` desc LIMIT 0,12  [ RunTime:0.000348s ]
[ 2013-12-18T09:11:40+08:00 ] /skybroad/index.php/Admin/News/index/mid/7 | NOTIC: [2048] Creating default object from empty value CommonAction.class.php 第 52 行.
[ 2013-12-18T09:11:40+08:00 ] /skybroad/index.php/Admin/News/index/mid/7 | NOTIC: [8] Undefined index:  cid 12eefcc44a31cef92dac20ea01aadb78.php 第 14 行.
[ 2013-12-18T09:11:40+08:00 ] /skybroad/index.php/Admin/News/index/mid/7 | SQL: SELECT * FROM `m_categorys` WHERE id=100 LIMIT 1  [ RunTime:0.000404s ]
[ 2013-12-18T09:11:40+08:00 ] /skybroad/index.php/Admin/News/index/mid/7 | SQL: SHOW COLUMNS FROM `m_modelconfig` [ RunTime:0.000975s ]
[ 2013-12-18T09:11:40+08:00 ] /skybroad/index.php/Admin/News/index/mid/7 | SQL: SELECT `modelname` FROM `m_modelconfig` WHERE id=7 LIMIT 1  [ RunTime:0.000229s ]
[ 2013-12-18T09:11:40+08:00 ] /skybroad/index.php/Admin/News/index/mid/7 | NOTIC: [8] Undefined variable: twocate function.php 第 536 行.
[ 2013-12-18T09:11:40+08:00 ] /skybroad/index.php/Admin/News/index/mid/7 | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '10010' ) LIMIT 1  [ RunTime:0.000222s ]
[ 2013-12-18T09:11:40+08:00 ] /skybroad/index.php/Admin/News/index/mid/7 | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '10010' ) LIMIT 1  [ RunTime:0.000198s ]
[ 2013-12-18T09:11:40+08:00 ] /skybroad/index.php/Admin/News/index/mid/7 | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '10010' ) LIMIT 1  [ RunTime:0.000189s ]
[ 2013-12-18T09:11:40+08:00 ] /skybroad/index.php/Admin/News/index/mid/7 | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '10010' ) LIMIT 1  [ RunTime:0.000211s ]
[ 2013-12-18T09:11:40+08:00 ] /skybroad/index.php/Admin/News/index/mid/7 | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '10010' ) LIMIT 1  [ RunTime:0.000187s ]
[ 2013-12-18T09:11:40+08:00 ] /skybroad/index.php/Admin/News/index/mid/7 | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '10010' ) LIMIT 1  [ RunTime:0.000196s ]
[ 2013-12-18T09:11:40+08:00 ] /skybroad/index.php/Admin/News/index/mid/7 | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '10010' ) LIMIT 1  [ RunTime:0.000185s ]
[ 2013-12-18T09:11:40+08:00 ] /skybroad/index.php/Admin/News/index/mid/7 | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '10010' ) LIMIT 1  [ RunTime:0.000184s ]
[ 2013-12-18T09:11:40+08:00 ] /skybroad/index.php/Admin/News/index/mid/7 | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '10010' ) LIMIT 1  [ RunTime:0.000186s ]
[ 2013-12-18T09:11:40+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/7 | SQL: SHOW COLUMNS FROM `m_categorys` [ RunTime:0.001090s ]
[ 2013-12-18T09:11:40+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/7 | SQL: SELECT m_categorys.*,m_modelconfig.modelaction FROM `m_categorys` LEFT JOIN m_modelconfig on(m_modelconfig.id=m_categorys.model_id) WHERE ( m_categorys.fid = 1 ) AND ( m_categorys.model_id = '7' ) ORDER BY m_categorys.id asc [ RunTime:0.000363s ]
[ 2013-12-18T09:11:40+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/7 | NOTIC: [8] Undefined index:  access e488c14ec6265e83d7afc8f2ff16ec26.php 第 52 行.
[ 2013-12-18T09:11:41+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/7 | SQL: SHOW COLUMNS FROM `m_modelconfig` [ RunTime:0.001059s ]
[ 2013-12-18T09:11:41+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/7 | SQL: SELECT `modelaction` FROM `m_modelconfig` WHERE id=7 LIMIT 1  [ RunTime:0.000224s ]
[ 2013-12-18T09:11:41+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/7 | SQL: SELECT * FROM `m_categorys` WHERE fid=100 [ RunTime:0.000214s ]
[ 2013-12-18T09:11:41+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/7 | SQL: SELECT `modelaction` FROM `m_modelconfig` WHERE id=7 LIMIT 1  [ RunTime:0.000176s ]
[ 2013-12-18T09:11:41+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/7 | SQL: SELECT `modelaction` FROM `m_modelconfig` WHERE id=7 LIMIT 1  [ RunTime:0.000175s ]
[ 2013-12-18T09:11:41+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/7 | NOTIC: [8] Undefined index:  access e488c14ec6265e83d7afc8f2ff16ec26.php 第 52 行.
[ 2013-12-18T09:11:41+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/7 | SQL: SELECT `modelaction` FROM `m_modelconfig` WHERE id=7 LIMIT 1  [ RunTime:0.000170s ]
[ 2013-12-18T09:11:41+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/7 | SQL: SELECT * FROM `m_categorys` WHERE fid=110 [ RunTime:0.000208s ]
[ 2013-12-18T09:11:41+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/7 | SQL: SELECT `modelaction` FROM `m_modelconfig` WHERE id=7 LIMIT 1  [ RunTime:0.000169s ]
[ 2013-12-18T09:11:41+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/7 | NOTIC: [8] Undefined index:  access e488c14ec6265e83d7afc8f2ff16ec26.php 第 52 行.
[ 2013-12-18T09:11:41+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/7 | SQL: SELECT `modelaction` FROM `m_modelconfig` WHERE id=7 LIMIT 1  [ RunTime:0.000168s ]
[ 2013-12-18T09:11:46+08:00 ] /skybroad/index.php/Admin/News/index/mid/7/cid/11010 | SQL: SHOW COLUMNS FROM `m_news` [ RunTime:0.001663s ]
[ 2013-12-18T09:11:46+08:00 ] /skybroad/index.php/Admin/News/index/mid/7/cid/11010 | SQL: SHOW COLUMNS FROM `m_categorys` [ RunTime:0.001112s ]
[ 2013-12-18T09:11:46+08:00 ] /skybroad/index.php/Admin/News/index/mid/7/cid/11010 | SQL: SELECT * FROM `m_categorys` WHERE id=11010 LIMIT 1  [ RunTime:0.000248s ]
[ 2013-12-18T09:11:46+08:00 ] /skybroad/index.php/Admin/News/index/mid/7/cid/11010 | NOTIC: [8] Undefined index:  rowpage AdminAction.class.php 第 357 行.
[ 2013-12-18T09:11:46+08:00 ] /skybroad/index.php/Admin/News/index/mid/7/cid/11010 | NOTIC: [8] Undefined index:  searchKey AdminAction.class.php 第 358 行.
[ 2013-12-18T09:11:46+08:00 ] /skybroad/index.php/Admin/News/index/mid/7/cid/11010 | SQL: SELECT COUNT(*) AS tp_count FROM `m_news` WHERE ( category_id like '11010%' ) LIMIT 1  [ RunTime:0.000278s ]
[ 2013-12-18T09:11:46+08:00 ] /skybroad/index.php/Admin/News/index/mid/7/cid/11010 | SQL: SELECT * FROM `m_news` WHERE ( category_id like '11010%' ) ORDER BY `id` desc LIMIT 0,12  [ RunTime:0.000253s ]
[ 2013-12-18T09:11:46+08:00 ] /skybroad/index.php/Admin/News/index/mid/7/cid/11010 | NOTIC: [2048] Creating default object from empty value CommonAction.class.php 第 52 行.
[ 2013-12-18T09:11:47+08:00 ] /skybroad/index.php/Admin/News/index/mid/7/cid/11010 | SQL: SELECT * FROM `m_categorys` WHERE id=11010 LIMIT 1  [ RunTime:0.000443s ]
[ 2013-12-18T09:11:47+08:00 ] /skybroad/index.php/Admin/News/index/mid/7/cid/11010 | SQL: SHOW COLUMNS FROM `m_modelconfig` [ RunTime:0.001166s ]
[ 2013-12-18T09:11:47+08:00 ] /skybroad/index.php/Admin/News/index/mid/7/cid/11010 | SQL: SELECT `modelname` FROM `m_modelconfig` WHERE id=7 LIMIT 1  [ RunTime:0.000216s ]
[ 2013-12-18T09:11:47+08:00 ] /skybroad/index.php/Admin/News/index/mid/7/cid/11010 | SQL: SELECT * FROM `m_categorys` WHERE id=110 LIMIT 1  [ RunTime:0.000211s ]
[ 2013-12-18T09:11:54+08:00 ] /skybroad/index.php/Admin/Category/index/mid/7 | SQL: SHOW COLUMNS FROM `m_categorys` [ RunTime:0.001179s ]
[ 2013-12-18T09:11:54+08:00 ] /skybroad/index.php/Admin/Category/index/mid/7 | SQL: SELECT * FROM `m_categorys` WHERE ( `model_id` = '7' ) AND ( `fid` = 1 ) ORDER BY id asc [ RunTime:0.000329s ]
[ 2013-12-18T09:11:54+08:00 ] /skybroad/index.php/Admin/Category/index/mid/7 | NOTIC: [8] Undefined variable: c_root 02a431a9f08c141fe678b45675a8b934.php 第 13 行.
[ 2013-12-18T09:11:54+08:00 ] /skybroad/index.php/Admin/Category/index/mid/7 | NOTIC: [8] Undefined index:  cid 02a431a9f08c141fe678b45675a8b934.php 第 14 行.
[ 2013-12-18T09:11:54+08:00 ] /skybroad/index.php/Admin/Category/index/mid/7 | SQL: SHOW COLUMNS FROM `m_modelconfig` [ RunTime:0.001226s ]
