[ 2013-12-27T15:42:07+08:00 ] /skybroad/ | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001774s ]
[ 2013-12-27T15:44:40+08:00 ] /skybroad/index.php/Mobile/News/view/cid/10012 | SQL: SHOW COLUMNS FROM `m_categorys` [ RunTime:0.000922s ]
[ 2013-12-27T15:44:40+08:00 ] /skybroad/index.php/Mobile/News/view/cid/10012 | SQL: SELECT * FROM `m_categorys` WHERE id=10012 LIMIT 1  [ RunTime:0.000357s ]
[ 2013-12-27T15:44:41+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001422s ]
[ 2013-12-27T15:44:41+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000276s ]
[ 2013-12-27T15:44:41+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SHOW COLUMNS FROM `m_news` [ RunTime:0.001104s ]
[ 2013-12-27T15:44:41+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SELECT COUNT(*) AS tp_count FROM `m_news` WHERE ( category_id like '10012%' ) LIMIT 1  [ RunTime:0.000344s ]
[ 2013-12-27T15:44:41+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SELECT * FROM `m_news` WHERE ( category_id like '10012%' ) ORDER BY id desc LIMIT 0,8  [ RunTime:0.000413s ]
[ 2013-12-27T15:44:47+08:00 ] /skybroad/index.php/Mobile/News | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001487s ]
[ 2013-12-27T15:44:47+08:00 ] /skybroad/index.php/Mobile/News | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000274s ]
[ 2013-12-27T15:44:47+08:00 ] /skybroad/index.php/Mobile/News | SQL: SHOW COLUMNS FROM `m_news` [ RunTime:0.001175s ]
[ 2013-12-27T15:44:47+08:00 ] /skybroad/index.php/Mobile/News | SQL: SHOW COLUMNS FROM `m_categorys` [ RunTime:0.000913s ]
[ 2013-12-27T15:44:47+08:00 ] /skybroad/index.php/Mobile/News | SQL: SELECT * FROM `m_categorys` WHERE fid=100 ORDER BY id asc [ RunTime:0.000393s ]
[ 2013-12-27T15:44:51+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001426s ]
[ 2013-12-27T15:44:51+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000240s ]
[ 2013-12-27T15:44:51+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SHOW COLUMNS FROM `m_news` [ RunTime:0.001383s ]
[ 2013-12-27T15:44:51+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SELECT COUNT(*) AS tp_count FROM `m_news` WHERE ( category_id like '10012%' ) LIMIT 1  [ RunTime:0.000384s ]
[ 2013-12-27T15:44:51+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SELECT * FROM `m_news` WHERE ( category_id like '10012%' ) ORDER BY id desc LIMIT 0,8  [ RunTime:0.000482s ]
[ 2013-12-27T15:44:56+08:00 ] /skybroad/ | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001502s ]
[ 2013-12-27T15:44:56+08:00 ] /skybroad/ | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000287s ]
[ 2013-12-27T15:44:56+08:00 ] /skybroad/ | SQL: SHOW COLUMNS FROM `m_advert` [ RunTime:0.001140s ]
[ 2013-12-27T15:44:56+08:00 ] /skybroad/ | SQL: SELECT * FROM `m_advert` ORDER BY id asc LIMIT 5  [ RunTime:0.000272s ]
[ 2013-12-27T15:44:57+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1388130298951 | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001447s ]
[ 2013-12-27T15:44:57+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1388130298951 | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000258s ]
[ 2013-12-27T15:44:57+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1388130298951 | SQL: SHOW COLUMNS FROM `m_advert` [ RunTime:0.001116s ]
[ 2013-12-27T15:44:57+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1388130298951 | SQL: SELECT * FROM `m_advert` ORDER BY id asc LIMIT 5  [ RunTime:0.000277s ]
[ 2013-12-27T15:44:57+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1388130298951 | NOTIC: [8] Undefined variable: str AjaxloadAction.class.php 第 65 行.
[ 2013-12-27T15:45:01+08:00 ] /skybroad/index.php/Mobile/Case | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001614s ]
[ 2013-12-27T15:45:01+08:00 ] /skybroad/index.php/Mobile/Case | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000288s ]
[ 2013-12-27T15:45:01+08:00 ] /skybroad/index.php/Mobile/Case | SQL: SHOW COLUMNS FROM `m_case` [ RunTime:0.001954s ]
[ 2013-12-27T15:45:02+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001476s ]
[ 2013-12-27T15:45:02+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000255s ]
[ 2013-12-27T15:45:02+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SHOW COLUMNS FROM `m_case` [ RunTime:0.001102s ]
[ 2013-12-27T15:45:02+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SELECT COUNT(*) AS tp_count FROM `m_case` WHERE ( category_id like '140%' ) LIMIT 1  [ RunTime:0.000296s ]
[ 2013-12-27T15:45:02+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SELECT * FROM `m_case` WHERE ( category_id like '140%' ) ORDER BY id desc LIMIT 0,8  [ RunTime:0.000439s ]
[ 2013-12-27T15:45:08+08:00 ] /skybroad/ | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001496s ]
[ 2013-12-27T15:45:08+08:00 ] /skybroad/ | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000316s ]
[ 2013-12-27T15:45:08+08:00 ] /skybroad/ | SQL: SHOW COLUMNS FROM `m_advert` [ RunTime:0.001718s ]
[ 2013-12-27T15:45:08+08:00 ] /skybroad/ | SQL: SELECT * FROM `m_advert` ORDER BY id asc LIMIT 5  [ RunTime:0.000326s ]
[ 2013-12-27T15:45:10+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1388130311724 | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001519s ]
[ 2013-12-27T15:45:10+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1388130311724 | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000277s ]
[ 2013-12-27T15:45:10+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1388130311724 | SQL: SHOW COLUMNS FROM `m_advert` [ RunTime:0.001237s ]
[ 2013-12-27T15:45:10+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1388130311724 | SQL: SELECT * FROM `m_advert` ORDER BY id asc LIMIT 5  [ RunTime:0.000296s ]
[ 2013-12-27T15:45:10+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1388130311724 | NOTIC: [8] Undefined variable: str AjaxloadAction.class.php 第 65 行.
[ 2013-12-27T15:45:14+08:00 ] /skybroad/index.php/Mobile/Case | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001499s ]
[ 2013-12-27T15:45:14+08:00 ] /skybroad/index.php/Mobile/Case | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000354s ]
[ 2013-12-27T15:45:14+08:00 ] /skybroad/index.php/Mobile/Case | SQL: SHOW COLUMNS FROM `m_case` [ RunTime:0.001350s ]
[ 2013-12-27T15:45:15+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001510s ]
[ 2013-12-27T15:45:15+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000266s ]
[ 2013-12-27T15:45:15+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SHOW COLUMNS FROM `m_case` [ RunTime:0.001178s ]
[ 2013-12-27T15:45:15+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SELECT COUNT(*) AS tp_count FROM `m_case` WHERE ( category_id like '140%' ) LIMIT 1  [ RunTime:0.000264s ]
[ 2013-12-27T15:45:15+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SELECT * FROM `m_case` WHERE ( category_id like '140%' ) ORDER BY id desc LIMIT 0,8  [ RunTime:0.000500s ]
[ 2013-12-27T15:45:18+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001465s ]
[ 2013-12-27T15:45:18+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000243s ]
[ 2013-12-27T15:45:18+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SHOW COLUMNS FROM `m_case` [ RunTime:0.001063s ]
[ 2013-12-27T15:45:18+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SELECT COUNT(*) AS tp_count FROM `m_case` WHERE ( category_id like '140%' ) LIMIT 1  [ RunTime:0.000249s ]
[ 2013-12-27T15:45:18+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SELECT * FROM `m_case` WHERE ( category_id like '140%' ) ORDER BY id desc LIMIT 8,8  [ RunTime:0.000341s ]
[ 2013-12-27T15:45:18+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001464s ]
[ 2013-12-27T15:45:18+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000247s ]
[ 2013-12-27T15:45:18+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SHOW COLUMNS FROM `m_case` [ RunTime:0.001097s ]
[ 2013-12-27T15:45:18+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SELECT COUNT(*) AS tp_count FROM `m_case` WHERE ( category_id like '140%' ) LIMIT 1  [ RunTime:0.000245s ]
[ 2013-12-27T15:45:18+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SELECT * FROM `m_case` WHERE ( category_id like '140%' ) ORDER BY id desc LIMIT 8,8  [ RunTime:0.000339s ]
[ 2013-12-27T15:45:44+08:00 ] /skybroad/index.php/Mobile/Case/show/cid/14010/id/44.html | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001460s ]
[ 2013-12-27T15:45:44+08:00 ] /skybroad/index.php/Mobile/Case/show/cid/14010/id/44.html | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000264s ]
[ 2013-12-27T15:45:44+08:00 ] /skybroad/index.php/Mobile/Case/show/cid/14010/id/44.html | SQL: SHOW COLUMNS FROM `m_case` [ RunTime:0.001111s ]
[ 2013-12-27T15:45:44+08:00 ] /skybroad/index.php/Mobile/Case/show/cid/14010/id/44.html | SQL: SELECT * FROM `m_case` WHERE id=44 LIMIT 1  [ RunTime:0.000318s ]
[ 2013-12-27T15:46:15+08:00 ] /skybroad/index.php/Mobile/Case | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001414s ]
[ 2013-12-27T15:46:15+08:00 ] /skybroad/index.php/Mobile/Case | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000239s ]
[ 2013-12-27T15:46:15+08:00 ] /skybroad/index.php/Mobile/Case | SQL: SHOW COLUMNS FROM `m_case` [ RunTime:0.001150s ]
[ 2013-12-27T15:46:16+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001445s ]
[ 2013-12-27T15:46:16+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000247s ]
[ 2013-12-27T15:46:16+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SHOW COLUMNS FROM `m_case` [ RunTime:0.001077s ]
[ 2013-12-27T15:46:16+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SELECT COUNT(*) AS tp_count FROM `m_case` WHERE ( category_id like '140%' ) LIMIT 1  [ RunTime:0.000248s ]
[ 2013-12-27T15:46:16+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SELECT * FROM `m_case` WHERE ( category_id like '140%' ) ORDER BY id desc LIMIT 0,8  [ RunTime:0.000432s ]
[ 2013-12-27T15:46:18+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001489s ]
[ 2013-12-27T15:46:18+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000268s ]
[ 2013-12-27T15:46:18+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SHOW COLUMNS FROM `m_case` [ RunTime:0.001079s ]
[ 2013-12-27T15:46:18+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SELECT COUNT(*) AS tp_count FROM `m_case` WHERE ( category_id like '140%' ) LIMIT 1  [ RunTime:0.000256s ]
[ 2013-12-27T15:46:18+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SELECT * FROM `m_case` WHERE ( category_id like '140%' ) ORDER BY id desc LIMIT 8,8  [ RunTime:0.000336s ]
[ 2013-12-27T15:46:18+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001516s ]
[ 2013-12-27T15:46:18+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000282s ]
[ 2013-12-27T15:46:18+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SHOW COLUMNS FROM `m_case` [ RunTime:0.001164s ]
[ 2013-12-27T15:46:18+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SELECT COUNT(*) AS tp_count FROM `m_case` WHERE ( category_id like '140%' ) LIMIT 1  [ RunTime:0.000276s ]
[ 2013-12-27T15:46:18+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SELECT * FROM `m_case` WHERE ( category_id like '140%' ) ORDER BY id desc LIMIT 8,8  [ RunTime:0.000397s ]
[ 2013-12-27T15:46:22+08:00 ] /skybroad/index.php/Mobile/Case/show/cid/14010/id/47.html | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001452s ]
[ 2013-12-27T15:46:22+08:00 ] /skybroad/index.php/Mobile/Case/show/cid/14010/id/47.html | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000247s ]
[ 2013-12-27T15:46:22+08:00 ] /skybroad/index.php/Mobile/Case/show/cid/14010/id/47.html | SQL: SHOW COLUMNS FROM `m_case` [ RunTime:0.001086s ]
[ 2013-12-27T15:46:22+08:00 ] /skybroad/index.php/Mobile/Case/show/cid/14010/id/47.html | SQL: SELECT * FROM `m_case` WHERE id=47 LIMIT 1  [ RunTime:0.000269s ]
[ 2013-12-27T15:46:44+08:00 ] /skybroad/ | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001449s ]
[ 2013-12-27T15:46:44+08:00 ] /skybroad/ | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000255s ]
[ 2013-12-27T15:46:44+08:00 ] /skybroad/ | SQL: SHOW COLUMNS FROM `m_advert` [ RunTime:0.001196s ]
[ 2013-12-27T15:46:44+08:00 ] /skybroad/ | SQL: SELECT * FROM `m_advert` ORDER BY id asc LIMIT 5  [ RunTime:0.000269s ]
[ 2013-12-27T15:46:46+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1388130407764 | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001417s ]
[ 2013-12-27T15:46:46+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1388130407764 | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000259s ]
[ 2013-12-27T15:46:46+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1388130407764 | SQL: SHOW COLUMNS FROM `m_advert` [ RunTime:0.001125s ]
[ 2013-12-27T15:46:46+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1388130407764 | SQL: SELECT * FROM `m_advert` ORDER BY id asc LIMIT 5  [ RunTime:0.000296s ]
[ 2013-12-27T15:46:46+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1388130407764 | NOTIC: [8] Undefined variable: str AjaxloadAction.class.php 第 65 行.
[ 2013-12-27T15:47:00+08:00 ] /skybroad/index.php/Mobile/Case | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001409s ]
[ 2013-12-27T15:47:00+08:00 ] /skybroad/index.php/Mobile/Case | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000268s ]
[ 2013-12-27T15:47:00+08:00 ] /skybroad/index.php/Mobile/Case | SQL: SHOW COLUMNS FROM `m_case` [ RunTime:0.001069s ]
[ 2013-12-27T15:47:01+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001436s ]
[ 2013-12-27T15:47:01+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000242s ]
[ 2013-12-27T15:47:01+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SHOW COLUMNS FROM `m_case` [ RunTime:0.001042s ]
[ 2013-12-27T15:47:01+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SELECT COUNT(*) AS tp_count FROM `m_case` WHERE ( category_id like '140%' ) LIMIT 1  [ RunTime:0.000256s ]
[ 2013-12-27T15:47:01+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SELECT * FROM `m_case` WHERE ( category_id like '140%' ) ORDER BY id desc LIMIT 0,8  [ RunTime:0.000420s ]
[ 2013-12-27T16:03:26+08:00 ] /skybroad/ | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001776s ]
[ 2013-12-27T16:03:26+08:00 ] /skybroad/ | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000265s ]
[ 2013-12-27T16:03:26+08:00 ] /skybroad/ | SQL: SHOW COLUMNS FROM `m_advert` [ RunTime:0.001360s ]
[ 2013-12-27T16:03:26+08:00 ] /skybroad/ | SQL: SELECT * FROM `m_advert` ORDER BY id asc LIMIT 5  [ RunTime:0.000284s ]
[ 2013-12-27T16:03:28+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1388131409670 | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001512s ]
[ 2013-12-27T16:03:28+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1388131409670 | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000275s ]
[ 2013-12-27T16:03:28+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1388131409670 | SQL: SHOW COLUMNS FROM `m_advert` [ RunTime:0.001159s ]
[ 2013-12-27T16:03:28+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1388131409670 | SQL: SELECT * FROM `m_advert` ORDER BY id asc LIMIT 5  [ RunTime:0.000296s ]
[ 2013-12-27T16:03:28+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1388131409670 | NOTIC: [8] Undefined variable: str AjaxloadAction.class.php 第 65 行.
[ 2013-12-27T16:10:32+08:00 ] /skybroad/index.php/Mobile/Case | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001467s ]
[ 2013-12-27T16:10:32+08:00 ] /skybroad/index.php/Mobile/Case | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000247s ]
[ 2013-12-27T16:10:32+08:00 ] /skybroad/index.php/Mobile/Case | SQL: SHOW COLUMNS FROM `m_case` [ RunTime:0.001379s ]
[ 2013-12-27T16:10:33+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001563s ]
[ 2013-12-27T16:10:33+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000279s ]
[ 2013-12-27T16:10:33+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SHOW COLUMNS FROM `m_case` [ RunTime:0.001073s ]
[ 2013-12-27T16:10:33+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SELECT COUNT(*) AS tp_count FROM `m_case` WHERE ( category_id like '140%' ) LIMIT 1  [ RunTime:0.000290s ]
[ 2013-12-27T16:10:33+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SELECT * FROM `m_case` WHERE ( category_id like '140%' ) ORDER BY id desc LIMIT 0,8  [ RunTime:0.000423s ]
[ 2013-12-27T16:10:41+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001525s ]
[ 2013-12-27T16:10:41+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000272s ]
[ 2013-12-27T16:10:41+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SHOW COLUMNS FROM `m_case` [ RunTime:0.001120s ]
[ 2013-12-27T16:10:41+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SELECT COUNT(*) AS tp_count FROM `m_case` WHERE ( category_id like '140%' ) LIMIT 1  [ RunTime:0.000256s ]
[ 2013-12-27T16:10:41+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SELECT * FROM `m_case` WHERE ( category_id like '140%' ) ORDER BY id desc LIMIT 8,8  [ RunTime:0.000363s ]
[ 2013-12-27T16:10:41+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001405s ]
[ 2013-12-27T16:10:41+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000242s ]
[ 2013-12-27T16:10:41+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SHOW COLUMNS FROM `m_case` [ RunTime:0.001093s ]
[ 2013-12-27T16:10:41+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SELECT COUNT(*) AS tp_count FROM `m_case` WHERE ( category_id like '140%' ) LIMIT 1  [ RunTime:0.000244s ]
[ 2013-12-27T16:10:41+08:00 ] /skybroad/index.php/Mobile/Ajaxload/ajaxload | SQL: SELECT * FROM `m_case` WHERE ( category_id like '140%' ) ORDER BY id desc LIMIT 8,8  [ RunTime:0.000359s ]
[ 2013-12-27T16:53:16+08:00 ] /skybroad/ | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001815s ]
[ 2013-12-27T16:53:16+08:00 ] /skybroad/ | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000296s ]
[ 2013-12-27T16:53:16+08:00 ] /skybroad/ | SQL: SHOW COLUMNS FROM `m_advert` [ RunTime:0.001472s ]
[ 2013-12-27T16:53:16+08:00 ] /skybroad/ | SQL: SELECT * FROM `m_advert` ORDER BY id asc LIMIT 5  [ RunTime:0.000323s ]
[ 2013-12-27T16:53:20+08:00 ] /skybroad/ | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001456s ]
[ 2013-12-27T16:53:20+08:00 ] /skybroad/ | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000244s ]
[ 2013-12-27T16:53:20+08:00 ] /skybroad/ | SQL: SHOW COLUMNS FROM `m_advert` [ RunTime:0.001111s ]
[ 2013-12-27T16:53:20+08:00 ] /skybroad/ | SQL: SELECT * FROM `m_advert` ORDER BY id asc LIMIT 5  [ RunTime:0.000262s ]
[ 2013-12-27T16:53:22+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1388134407628 | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001382s ]
[ 2013-12-27T16:53:22+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1388134407628 | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000280s ]
[ 2013-12-27T16:53:22+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1388134407628 | SQL: SHOW COLUMNS FROM `m_advert` [ RunTime:0.001123s ]
[ 2013-12-27T16:53:22+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1388134407628 | SQL: SELECT * FROM `m_advert` ORDER BY id asc LIMIT 5  [ RunTime:0.000281s ]
[ 2013-12-27T16:53:22+08:00 ] /skybroad/index.php/Mobile/Ajaxload/index_advajaxload?_=1388134407628 | NOTIC: [8] Undefined variable: str AjaxloadAction.class.php 第 65 行.
[ 2013-12-27T16:53:27+08:00 ] /skybroad/index.php/Mobile/Case | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001458s ]
[ 2013-12-27T16:53:27+08:00 ] /skybroad/index.php/Mobile/Case | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000275s ]
[ 2013-12-27T16:53:27+08:00 ] /skybroad/index.php/Mobile/Case | SQL: SHOW COLUMNS FROM `m_case` [ RunTime:0.001475s ]
[ 2013-12-27T16:53:28+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001391s ]
[ 2013-12-27T16:53:28+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SELECT * FROM `m_system` LIMIT 1  [ RunTime:0.000242s ]
[ 2013-12-27T16:53:28+08:00 ] /skybroad/index.php/Mobile/Ajaxload/start_ajaxLoad | SQL: SHOW COLUMNS FROM `m_case` [ RunTime:0.001079s ]
